#   Fibonacci index  |   Time (s)   | Size (bytes) 
# -------------------+--------------+--------------
              838633 | 0.485944100s | 72784 B
              839710 | 0.450310300s | 72872 B
              840787 | 0.457739900s | 72968 B
              841864 | 0.444777300s | 73064 B
              842941 | 0.455227800s | 73152 B
              844018 | 0.487940000s | 73248 B
              845095 | 0.448640300s | 73344 B
              846172 | 0.454327000s | 73432 B
              847249 | 0.458868400s | 73528 B
              848326 | 0.455170400s | 73624 B
              849403 | 0.490672600s | 73712 B
              850480 | 0.468411200s | 73808 B
              851557 | 0.484448200s | 73904 B
              852634 | 0.457845200s | 73992 B
              853711 | 0.457413300s | 74088 B
              854788 | 0.497228800s | 74184 B
              855865 | 0.459044000s | 74280 B
              856942 | 0.443438700s | 74368 B
              858019 | 0.456846200s | 74464 B
              859096 | 0.478616900s | 74560 B
              860173 | 0.494902800s | 74648 B
              861250 | 0.449959600s | 74744 B
              862327 | 0.465556300s | 74840 B
              863404 | 0.454768000s | 74928 B
              864481 | 0.494062900s | 75024 B
              865558 | 0.467411900s | 75120 B
              866635 | 0.478399700s | 75208 B
              867712 | 0.464883400s | 75304 B
              868789 | 0.473587400s | 75400 B
              869866 | 0.510307800s | 75488 B
              870943 | 0.474490500s | 75584 B
              872020 | 0.469452800s | 75680 B
              873097 | 0.485412600s | 75768 B
              874174 | 0.488298300s | 75864 B
              875251 | 0.533585500s | 75960 B
              876328 | 0.477527600s | 76048 B
              877405 | 0.497376200s | 76144 B
              878482 | 0.482100300s | 76240 B
              879559 | 0.509212900s | 76336 B
              880636 | 0.482970200s | 76424 B
              881713 | 0.470280600s | 76520 B
              882790 | 0.477597400s | 76616 B
              883867 | 0.487789900s | 76704 B
              884944 | 0.517613700s | 76800 B
              886021 | 0.486009700s | 76896 B
              887098 | 0.488897700s | 76984 B
              888175 | 0.492793100s | 77080 B
              889252 | 0.516305200s | 77176 B
              890329 | 0.485697900s | 77264 B
              891406 | 0.483693700s | 77360 B
              892483 | 0.485224000s | 77456 B
              893560 | 0.474310300s | 77544 B
              894637 | 0.535975700s | 77640 B
              895714 | 0.488561500s | 77736 B
              896791 | 0.491390500s | 77824 B
              897868 | 0.487588300s | 77920 B
              898945 | 0.522057800s | 78016 B
              900022 | 0.495095600s | 78104 B
              901099 | 0.484513800s | 78200 B
              902176 | 0.488462100s | 78296 B
              903253 | 0.498122300s | 78392 B
              904330 | 0.541263500s | 78480 B
              905407 | 0.499799800s | 78576 B
              906484 | 0.497209900s | 78672 B
              907561 | 0.521520000s | 78760 B
              908638 | 0.535938700s | 78856 B
              909715 | 0.495404900s | 78952 B
              910792 | 0.499645600s | 79040 B
              911869 | 0.515273900s | 79136 B
              912946 | 0.505695900s | 79232 B
              914023 | 0.750302400s | 79320 B
              915100 | 0.646448200s | 79416 B
              916177 | 0.525267400s | 79512 B
              917254 | 0.554639300s | 79600 B
              918331 | 0.517151800s | 79696 B
              919408 | 0.506486600s | 79792 B
              920485 | 0.505451800s | 79880 B
              921562 | 0.526840900s | 79976 B
              922639 | 0.501442500s | 80072 B
              923716 | 0.493900000s | 80168 B
              924793 | 0.505735700s | 80256 B
              925870 | 0.501805200s | 80352 B
              926947 | 0.551343100s | 80448 B
              928024 | 0.504805300s | 80536 B
              929101 | 0.528120400s | 80632 B
              930178 | 0.516198100s | 80728 B
              931255 | 0.556239000s | 80816 B
              932332 | 0.513533300s | 80912 B
              933409 | 0.513818700s | 81008 B
              934486 | 0.526996700s | 81096 B
              935563 | 0.560874300s | 81192 B
              936640 | 0.524584600s | 81288 B
              937717 | 0.522704800s | 81376 B
              938794 | 0.527264400s | 81472 B
              939871 | 0.521847100s | 81568 B
              940948 | 0.577640600s | 81656 B
              942025 | 0.508363100s | 81752 B
              943102 | 0.528632600s | 81848 B
              944179 | 0.803990500s | 81936 B
              945256 | 0.613988500s | 82032 B
              946333 | 0.532024700s | 82128 B
              947410 | 0.537551500s | 82224 B
              948487 | 0.557658600s | 82312 B
              949564 | 0.531782700s | 82408 B
              950641 | 0.524051500s | 82504 B
              951718 | 0.532083900s | 82592 B
              952795 | 0.540847500s | 82688 B
              953872 | 0.566009500s | 82784 B
              954949 | 0.536044500s | 82872 B
              956026 | 0.545130900s | 82968 B
              957103 | 0.536478300s | 83064 B
              958180 | 0.557961300s | 83152 B
              959257 | 0.533236600s | 83248 B
              960334 | 0.524267300s | 83344 B
              961411 | 0.550067500s | 83432 B
              962488 | 0.566431100s | 83528 B
              963565 | 0.537215100s | 83624 B
              964642 | 0.543684700s | 83712 B
              965719 | 0.548198800s | 83808 B
              966796 | 0.577405600s | 83904 B
              967873 | 0.545411500s | 84000 B
              968950 | 0.530490800s | 84088 B
              970027 | 0.541506400s | 84184 B
              971104 | 0.572295600s | 84280 B
              972181 | 0.541548000s | 84368 B
              973258 | 0.548338000s | 84464 B
              974335 | 0.538396300s | 84560 B
              975412 | 0.610309600s | 84648 B
              976489 | 0.549395900s | 84744 B
              977566 | 0.550990200s | 84840 B
              978643 | 0.559148100s | 84928 B
              979720 | 0.574780100s | 85024 B
              980797 | 0.547093900s | 85120 B
              981874 | 0.555693200s | 85208 B
              982951 | 0.545638900s | 85304 B
              984028 | 0.593409100s | 85400 B
              985105 | 0.554213700s | 85488 B
              986182 | 0.549660900s | 85584 B
              987259 | 0.547543700s | 85680 B
              988336 | 0.593625700s | 85768 B
              989413 | 0.556132000s | 85864 B
              990490 | 0.553429800s | 85960 B
              991567 | 0.546894300s | 86056 B
              992644 | 0.593796000s | 86144 B
              993721 | 0.556764000s | 86240 B
              994798 | 0.563869200s | 86336 B
              995875 | 0.578858100s | 86424 B
              996952 | 0.616792900s | 86520 B
              998029 | 0.578387700s | 86616 B
              999106 | 0.555298000s | 86704 B
             1000183 | 0.567278100s | 86800 B
             1001260 | 0.613682000s | 86896 B
             1002337 | 0.603903100s | 86984 B
             1003414 | 0.581035400s | 87080 B
             1004491 | 0.586566100s | 87176 B
             1005568 | 0.600462500s | 87264 B
             1006645 | 0.570756000s | 87360 B
             1007722 | 0.590469800s | 87456 B
             1008799 | 0.618293800s | 87544 B
             1009876 | 0.570491900s | 87640 B
             1010953 | 0.593418400s | 87736 B
             1012030 | 0.579057700s | 87832 B
             1013107 | 0.612097400s | 87920 B
             1014184 | 0.570755700s | 88016 B
             1015261 | 0.581357500s | 88112 B
             1016338 | 0.594111100s | 88200 B
             1017415 | 0.605978100s | 88296 B
             1018492 | 0.576597300s | 88392 B
             1019569 | 0.579356400s | 88480 B
             1020646 | 0.582458100s | 88576 B
             1021723 | 0.613293100s | 88672 B
             1022800 | 0.603281700s | 88760 B
             1023877 | 0.595413700s | 88856 B
             1024954 | 0.618097700s | 88952 B
             1026031 | 0.593534000s | 89040 B
             1027108 | 0.569202700s | 89136 B
             1028185 | 0.582327800s | 89232 B
             1029262 | 0.627228400s | 89320 B
             1030339 | 0.586081600s | 89416 B
             1031416 | 0.604324400s | 89512 B
             1032493 | 0.575097000s | 89600 B
             1033570 | 0.625435800s | 89696 B
             1034647 | 0.600115900s | 89792 B
             1035724 | 0.597686000s | 89888 B
             1036801 | 0.611331700s | 89976 B
             1037878 | 0.628820300s | 90072 B
             1038955 | 0.609132500s | 90168 B
             1040032 | 0.594516800s | 90256 B
             1041109 | 0.628842000s | 90352 B
             1042186 | 0.601463300s | 90448 B
             1043263 | 0.602768400s | 90536 B
             1044340 | 0.621180600s | 90632 B
             1045417 | 0.649668100s | 90728 B
             1046494 | 0.592616800s | 90816 B
             1047571 | 0.599160300s | 90912 B
             1048648 | 1.260425200s | 91008 B
             1049725 | 1.378928000s | 91096 B
             1050802 | 1.241928500s | 91192 B
             1051879 | 1.254255700s | 91288 B
             1052956 | 1.220688000s | 91376 B
             1054033 | 1.231460500s | 91472 B
             1055110 | 1.190029400s | 91568 B
             1056187 | 1.254499800s | 91664 B
             1057264 | 1.214485000s | 91752 B
             1058341 | 1.257667500s | 91848 B
             1059418 | 1.297532000s | 91944 B
             1060495 | 1.300601200s | 92032 B
             1061572 | 1.456787100s | 92128 B
             1062649 | 1.427666900s | 92224 B
             1063726 | 1.266400300s | 92312 B
             1064803 | 1.225246900s | 92408 B
             1065880 | 1.296374700s | 92504 B
             1066957 | 1.234002200s | 92592 B
             1068034 | 1.338710400s | 92688 B
             1069111 | 1.267808300s | 92784 B
             1070188 | 1.235248200s | 92872 B
             1071265 | 1.266648900s | 92968 B
             1072342 | 1.216613900s | 93064 B
             1073419 | 1.280298500s | 93152 B
             1074496 | 1.236233300s | 93248 B
             1075573 | 1.256150700s | 93344 B
             1076650 | 1.245766300s | 93432 B
             1077727 | 1.240984700s | 93528 B
             1078804 | 1.258334000s | 93624 B
             1079881 | 1.211016900s | 93720 B
             1080958 | 1.258360500s | 93808 B
             1082035 | 1.232462500s | 93904 B
             1083112 | 1.270626700s | 94000 B
             1084189 | 1.248860400s | 94088 B
             1085266 | 1.293909000s | 94184 B
             1086343 | 1.274451300s | 94280 B
             1087420 | 1.241228100s | 94368 B
             1088497 | 1.284700900s | 94464 B
             1089574 | 1.234613400s | 94560 B
             1090651 | 1.284238500s | 94648 B
             1091728 | 1.238165200s | 94744 B
             1092805 | 1.269283800s | 94840 B
             1093882 | 1.239318900s | 94928 B
             1094959 | 1.262812700s | 95024 B
             1096036 | 1.300198000s | 95120 B
             1097113 | 1.272468500s | 95208 B
             1098190 | 1.285633200s | 95304 B
             1099267 | 1.270820700s | 95400 B
             1100344 | 1.302740900s | 95488 B
             1101421 | 1.273324000s | 95584 B
             1102498 | 1.292495400s | 95680 B
             1103575 | 1.317862800s | 95776 B
             1104652 | 1.250301400s | 95864 B
             1105729 | 1.314152200s | 95960 B
             1106806 | 1.240035500s | 96056 B
             1107883 | 1.295020200s | 96144 B
             1108960 | 1.255581000s | 96240 B
             1110037 | 1.330394500s | 96336 B
             1111114 | 1.322649300s | 96424 B
             1112191 | 1.250429500s | 96520 B
             1113268 | 1.287435900s | 96616 B
             1114345 | 1.255715100s | 96704 B
             1115422 | 1.328468300s | 96800 B
             1116499 | 1.414623300s | 96896 B
             1117576 | 1.310036000s | 96984 B
             1118653 | 1.325103600s | 97080 B
             1119730 | 1.296120700s | 97176 B
             1120807 | 1.318810400s | 97264 B
             1121884 | 1.258761600s | 97360 B
             1122961 | 1.320965900s | 97456 B
             1124038 | 1.315821200s | 97552 B
             1125115 | 1.296895700s | 97640 B
             1126192 | 1.361555700s | 97736 B
             1127269 | 1.340107100s | 97832 B
             1128346 | 1.347989400s | 97920 B
             1129423 | 1.343317800s | 98016 B
             1130500 | 1.305770400s | 98112 B
             1131577 | 1.323532900s | 98200 B
             1132654 | 1.280468200s | 98296 B
             1133731 | 1.313099700s | 98392 B
             1134808 | 1.301715300s | 98480 B
             1135885 | 1.293041100s | 98576 B
             1136962 | 1.316574800s | 98672 B
             1138039 | 1.290694000s | 98760 B
             1139116 | 1.343129200s | 98856 B
             1140193 | 1.299181500s | 98952 B
             1141270 | 1.319807700s | 99040 B
             1142347 | 1.329720800s | 99136 B
             1143424 | 1.279322900s | 99232 B
             1144501 | 1.326422700s | 99320 B
             1145578 | 1.292680800s | 99416 B
             1146655 | 1.339067400s | 99512 B
             1147732 | 1.374936600s | 99608 B
             1148809 | 1.304978800s | 99696 B
             1149886 | 1.349282000s | 99792 B
             1150963 | 1.284885700s | 99888 B
             1152040 | 1.350375500s | 99976 B
             1153117 | 1.339680100s | 100072 B
             1154194 | 1.325980000s | 100168 B
             1155271 | 1.351394500s | 100256 B
             1156348 | 1.300674300s | 100352 B
             1157425 | 1.333826100s | 100448 B
             1158502 | 1.301645500s | 100536 B
             1159579 | 1.337271500s | 100632 B
             1160656 | 1.359155000s | 100728 B
             1161733 | 1.317250600s | 100816 B
             1162810 | 1.317222900s | 100912 B
             1163887 | 1.299432700s | 101008 B
             1164964 | 1.374654700s | 101096 B
             1166041 | 1.365001300s | 101192 B
             1167118 | 1.295734100s | 101288 B
             1168195 | 1.344458500s | 101384 B
             1169272 | 1.322022500s | 101472 B
             1170349 | 1.362732400s | 101568 B
             1171426 | 1.355331100s | 101664 B
             1172503 | 1.329065800s | 101752 B
             1173580 | 1.355903400s | 101848 B
             1174657 | 1.320939100s | 101944 B
             1175734 | 1.358859000s | 102032 B
             1176811 | 1.357935500s | 102128 B
             1177888 | 1.330202000s | 102224 B
             1178965 | 1.370977500s | 102312 B
             1180042 | 1.337195200s | 102408 B
