#   Fibonacci index  |   Time (s)   | Size (bytes) 
# -------------------+--------------+--------------
              321163 | 0.689807300s | 27872 B
              321577 | 0.641920700s | 27920 B
              321991 | 0.651455900s | 27952 B
              322405 | 0.673697300s | 27984 B
              322819 | 0.666234200s | 28016 B
              323233 | 0.659203300s | 28064 B
              323647 | 0.685896200s | 28096 B
              324061 | 0.658681400s | 28128 B
              324475 | 0.662783800s | 28160 B
              324889 | 0.657748000s | 28208 B
              325303 | 0.696836100s | 28240 B
              325717 | 0.649570000s | 28272 B
              326131 | 0.682356400s | 28304 B
              326545 | 0.702859200s | 28352 B
              326959 | 0.693655500s | 28384 B
              327373 | 0.670426500s | 28416 B
              327787 | 0.716813200s | 28448 B
              328201 | 0.674047900s | 28496 B
              328615 | 0.682303900s | 28528 B
              329029 | 0.671856900s | 28560 B
              329443 | 0.706521600s | 28592 B
              329857 | 0.685029900s | 28640 B
              330271 | 0.697394400s | 28672 B
              330685 | 0.740882900s | 28704 B
              331099 | 0.737309800s | 28736 B
              331513 | 0.685575500s | 28784 B
              331927 | 0.728597100s | 28816 B
              332341 | 0.690066200s | 28848 B
              332755 | 0.721095400s | 28880 B
              333169 | 0.739181200s | 28928 B
              333583 | 0.718199000s | 28960 B
              333997 | 0.704633000s | 28992 B
              334411 | 0.738206900s | 29024 B
              334825 | 0.712672300s | 29072 B
              335239 | 0.707719300s | 29104 B
              335653 | 0.747430200s | 29136 B
              336067 | 0.710375500s | 29168 B
              336481 | 0.723516100s | 29200 B
              336895 | 0.747718200s | 29248 B
              337309 | 0.714438800s | 29280 B
              337723 | 0.718074700s | 29312 B
              338137 | 0.765318700s | 29344 B
              338551 | 0.755716500s | 29392 B
              338965 | 0.726179000s | 29424 B
              339379 | 0.750565100s | 29456 B
              339793 | 0.739087100s | 29488 B
              340207 | 0.722752700s | 29536 B
              340621 | 0.736088200s | 29568 B
              341035 | 0.724683200s | 29600 B
              341449 | 0.752959400s | 29632 B
              341863 | 0.749332600s | 29680 B
              342277 | 0.753092200s | 29712 B
              342691 | 0.736124800s | 29744 B
              343105 | 0.762493000s | 29776 B
              343519 | 0.731575700s | 29824 B
              343933 | 0.747418400s | 29856 B
              344347 | 0.778016500s | 29888 B
              344761 | 0.741952400s | 29920 B
              345175 | 0.751991900s | 29968 B
              345589 | 0.794371200s | 30000 B
              346003 | 0.752301200s | 30032 B
              346417 | 0.765509500s | 30064 B
              346831 | 0.788215700s | 30112 B
              347245 | 0.765788000s | 30144 B
              347659 | 0.762283800s | 30176 B
              348073 | 0.791420800s | 30208 B
              348487 | 0.754710300s | 30256 B
              348901 | 0.762298700s | 30288 B
              349315 | 0.819521000s | 30320 B
              349729 | 0.768229400s | 30352 B
              350143 | 0.769098400s | 30400 B
              350557 | 0.797477100s | 30432 B
              350971 | 0.777961500s | 30464 B
              351385 | 0.770656200s | 30496 B
              351799 | 0.790146700s | 30544 B
              352213 | 0.793745400s | 30576 B
              352627 | 0.777878600s | 30608 B
              353041 | 0.813233500s | 30640 B
              353455 | 0.787192200s | 30688 B
              353869 | 0.811109200s | 30720 B
              354283 | 0.800500800s | 30752 B
              354697 | 0.784772300s | 30784 B
              355111 | 0.822533800s | 30832 B
              355525 | 0.775654900s | 30864 B
              355939 | 0.822389000s | 30896 B
              356353 | 0.957717400s | 30928 B
              356767 | 0.802811300s | 30976 B
              357181 | 0.818848700s | 31008 B
              357595 | 0.856679100s | 31040 B
              358009 | 0.809131300s | 31072 B
              358423 | 0.835515000s | 31104 B
              358837 | 0.821722900s | 31152 B
              359251 | 0.818122400s | 31184 B
              359665 | 0.842584400s | 31216 B
              360079 | 0.804153800s | 31248 B
              360493 | 0.811583500s | 31296 B
              360907 | 0.854658100s | 31328 B
              361321 | 0.816678300s | 31360 B
              361735 | 0.846352000s | 31392 B
              362149 | 0.804264500s | 31440 B
              362563 | 0.841104400s | 31472 B
              362977 | 0.876719900s | 31504 B
              363391 | 0.825981000s | 31536 B
              363805 | 0.823323300s | 31584 B
              364219 | 0.879926700s | 31616 B
              364633 | 0.837392300s | 31648 B
              365047 | 0.876483400s | 31680 B
              365461 | 0.837285400s | 31728 B
              365875 | 0.831541200s | 31760 B
              366289 | 0.881220000s | 31792 B
              366703 | 0.843986600s | 31824 B
              367117 | 0.851657900s | 31872 B
              367531 | 0.877862400s | 31904 B
              367945 | 0.901874900s | 31936 B
              368359 | 0.951956300s | 31968 B
              368773 | 1.017551300s | 32016 B
              369187 | 1.134837000s | 32048 B
              369601 | 1.126554200s | 32080 B
              370015 | 0.985775800s | 32112 B
              370429 | 0.874596800s | 32160 B
              370843 | 0.882200500s | 32192 B
              371257 | 0.914380100s | 32224 B
              371671 | 0.864294700s | 32256 B
              372085 | 0.890057600s | 32304 B
              372499 | 0.862377600s | 32336 B
              372913 | 1.032421200s | 32368 B
              373327 | 0.914186000s | 32400 B
              373741 | 0.891670100s | 32448 B
              374155 | 0.913587600s | 32480 B
              374569 | 0.875853200s | 32512 B
              374983 | 0.882573200s | 32544 B
              375397 | 0.909575000s | 32592 B
              375811 | 0.859026500s | 32624 B
              376225 | 0.920803100s | 32656 B
              376639 | 0.899824300s | 32688 B
              377053 | 0.897366300s | 32736 B
              377467 | 0.919973200s | 32768 B
              377881 | 0.902830800s | 32800 B
              378295 | 0.926308000s | 32832 B
              378709 | 0.890168700s | 32880 B
              379123 | 0.899030800s | 32912 B
              379537 | 0.947241400s | 32944 B
              379951 | 0.914884700s | 32976 B
              380365 | 0.964502900s | 33024 B
              380779 | 0.912333600s | 33056 B
              381193 | 0.925079400s | 33088 B
              381607 | 0.946968700s | 33120 B
              382021 | 0.917508700s | 33152 B
              382435 | 0.999026800s | 33200 B
              382849 | 1.002123100s | 33232 B
              383263 | 0.959846900s | 33264 B
              383677 | 0.964630800s | 33296 B
              384091 | 0.937618200s | 33344 B
              384505 | 0.956503000s | 33376 B
              384919 | 0.968308700s | 33408 B
              385333 | 0.963796300s | 33440 B
              385747 | 0.943365700s | 33488 B
              386161 | 0.984838400s | 33520 B
              386575 | 0.959173600s | 33552 B
              386989 | 0.937275300s | 33584 B
              387403 | 0.960222000s | 33632 B
              387817 | 0.942588800s | 33664 B
              388231 | 0.982374100s | 33696 B
              388645 | 0.973052700s | 33728 B
              389059 | 1.013355500s | 33776 B
              389473 | 0.969009800s | 33808 B
              389887 | 0.993025500s | 33840 B
              390301 | 0.968233900s | 33872 B
              390715 | 0.984965600s | 33920 B
              391129 | 1.019203300s | 33952 B
              391543 | 0.955092900s | 33984 B
              391957 | 1.027130100s | 34016 B
              392371 | 0.963989700s | 34064 B
              392785 | 1.027767600s | 34096 B
              393199 | 0.984281600s | 34128 B
              393613 | 1.079855600s | 34160 B
              394027 | 1.002299000s | 34208 B
              394441 | 0.985886700s | 34240 B
              394855 | 1.017519200s | 34272 B
              395269 | 0.981102000s | 34304 B
              395683 | 1.029859800s | 34352 B
              396097 | 1.002126600s | 34384 B
              396511 | 1.029417700s | 34416 B
              396925 | 1.004585400s | 34448 B
              397339 | 1.020668400s | 34496 B
              397753 | 1.005458300s | 34528 B
              398167 | 0.992283900s | 34560 B
              398581 | 1.045174700s | 34592 B
              398995 | 0.981041300s | 34640 B
              399409 | 1.026034900s | 34672 B
              399823 | 1.014054300s | 34704 B
              400237 | 1.042111700s | 34736 B
              400651 | 1.006599700s | 34784 B
              401065 | 1.037630500s | 34816 B
              401479 | 1.014483400s | 34848 B
              401893 | 1.055891000s | 34880 B
              402307 | 1.027764200s | 34928 B
              402721 | 1.027912000s | 34960 B
              403135 | 1.039043200s | 34992 B
              403549 | 1.044245200s | 35024 B
              403963 | 1.083849200s | 35056 B
              404377 | 1.058665400s | 35104 B
              404791 | 1.025257700s | 35136 B
              405205 | 1.020084600s | 35168 B
              405619 | 1.088504500s | 35200 B
              406033 | 1.037184200s | 35248 B
              406447 | 1.067723300s | 35280 B
              406861 | 1.027122900s | 35312 B
              407275 | 1.056919700s | 35344 B
              407689 | 1.070858800s | 35392 B
              408103 | 1.084782600s | 35424 B
              408517 | 1.059244100s | 35456 B
              408931 | 1.072120200s | 35488 B
              409345 | 1.039987300s | 35536 B
              409759 | 1.084012100s | 35568 B
              410173 | 1.089222700s | 35600 B
              410587 | 1.071271300s | 35632 B
              411001 | 1.108371500s | 35680 B
              411415 | 1.055319300s | 35712 B
              411829 | 1.114570300s | 35744 B
              412243 | 1.063336200s | 35776 B
              412657 | 1.093591400s | 35824 B
              413071 | 1.059181800s | 35856 B
              413485 | 1.106650000s | 35888 B
              413899 | 1.054217400s | 35920 B
              414313 | 1.125778100s | 35968 B
              414727 | 1.072037900s | 36000 B
              415141 | 1.122401900s | 36032 B
              415555 | 1.103114200s | 36064 B
              415969 | 1.113136300s | 36112 B
              416383 | 1.080603900s | 36144 B
              416797 | 1.119634900s | 36176 B
              417211 | 1.075630200s | 36208 B
              417625 | 1.128720800s | 36256 B
              418039 | 1.114951200s | 36288 B
              418453 | 1.114573100s | 36320 B
              418867 | 1.093547100s | 36352 B
              419281 | 1.123881700s | 36400 B
              419695 | 1.074806900s | 36432 B
              420109 | 1.335623000s | 36464 B
              420523 | 1.147706100s | 36496 B
              420937 | 1.146177600s | 36544 B
              421351 | 1.114072800s | 36576 B
              421765 | 1.159542900s | 36608 B
              422179 | 1.119850000s | 36640 B
              422593 | 1.150485500s | 36688 B
              423007 | 1.100500900s | 36720 B
              423421 | 1.163199200s | 36752 B
              423835 | 1.127114000s | 36784 B
              424249 | 1.157520700s | 36832 B
              424663 | 1.134401400s | 36864 B
              425077 | 1.155084400s | 36896 B
              425491 | 1.148444700s | 36928 B
              425905 | 1.190609400s | 36960 B
              426319 | 1.133206700s | 37008 B
              426733 | 1.175117200s | 37040 B
              427147 | 1.153490000s | 37072 B
              427561 | 1.156108400s | 37104 B
              427975 | 1.204595600s | 37152 B
              428389 | 1.183584900s | 37184 B
              428803 | 1.180179100s | 37216 B
              429217 | 1.152308900s | 37248 B
              429631 | 1.198631600s | 37296 B
              430045 | 1.169104500s | 37328 B
              430459 | 1.203131500s | 37360 B
              430873 | 1.165378800s | 37392 B
              431287 | 1.216071100s | 37440 B
              431701 | 1.170578700s | 37472 B
              432115 | 1.198155900s | 37504 B
              432529 | 1.194704900s | 37536 B
              432943 | 1.223348400s | 37584 B
              433357 | 1.196233200s | 37616 B
              433771 | 1.212220700s | 37648 B
              434185 | 1.222506500s | 37680 B
              434599 | 1.195994800s | 37728 B
              435013 | 1.274387700s | 37760 B
              435427 | 1.332103900s | 37792 B
              435841 | 1.231701600s | 37824 B
              436255 | 1.184462600s | 37872 B
              436669 | 1.231538200s | 37904 B
              437083 | 1.180527400s | 37936 B
              437497 | 1.241267800s | 37968 B
              437911 | 1.223552300s | 38016 B
              438325 | 1.244799500s | 38048 B
              438739 | 1.253159500s | 38080 B
              439153 | 1.213938400s | 38112 B
              439567 | 1.250025400s | 38160 B
              439981 | 1.209236700s | 38192 B
              440395 | 1.249893900s | 38224 B
              440809 | 1.240806400s | 38256 B
              441223 | 1.254264600s | 38304 B
              441637 | 1.246741900s | 38336 B
              442051 | 1.264654200s | 38368 B
              442465 | 1.260602600s | 38400 B
              442879 | 1.269707300s | 38448 B
              443293 | 1.414982200s | 38480 B
              443707 | 1.296602500s | 38512 B
              444121 | 1.271242100s | 38544 B
              444535 | 1.258938400s | 38592 B
              444949 | 1.250606200s | 38624 B
              445363 | 1.273363100s | 38656 B
              445777 | 1.258619500s | 38688 B
              446191 | 1.290257500s | 38736 B
              446605 | 1.264605100s | 38768 B
              447019 | 1.290989800s | 38800 B
              447433 | 1.236042700s | 38832 B
              447847 | 1.302441900s | 38880 B
              448261 | 1.321783700s | 38912 B
              448675 | 1.297995900s | 38944 B
              449089 | 1.294795200s | 38976 B
              449503 | 1.276039300s | 39008 B
              449917 | 1.311905800s | 39056 B
              450331 | 1.347707500s | 39088 B
              450745 | 1.382880200s | 39120 B
              451159 | 1.314826900s | 39152 B
              451573 | 1.280012800s | 39200 B
              451987 | 1.347367800s | 39232 B
              452401 | 1.308948400s | 39264 B
              452815 | 1.322269300s | 39296 B
              453229 | 1.342516600s | 39344 B
              453643 | 1.317014200s | 39376 B
              454057 | 1.331358200s | 39408 B
              454471 | 1.318708100s | 39440 B
              454885 | 1.329562700s | 39488 B
              455299 | 1.345488000s | 39520 B
              455713 | 1.311949300s | 39552 B
              456127 | 1.330976100s | 39584 B
              456541 | 1.310199900s | 39632 B
              456955 | 1.358977600s | 39664 B
              457369 | 1.340024000s | 39696 B
              457783 | 1.313107000s | 39728 B
              458197 | 1.354626500s | 39776 B
              458611 | 1.354322600s | 39808 B
              459025 | 1.392682600s | 39840 B
              459439 | 1.370452400s | 39872 B
              459853 | 1.325899500s | 39920 B
              460267 | 1.378562800s | 39952 B
              460681 | 1.333524500s | 39984 B
              461095 | 1.368589400s | 40016 B
              461509 | 1.378588300s | 40064 B
              461923 | 1.346920800s | 40096 B
              462337 | 1.391633700s | 40128 B
              462751 | 1.356095100s | 40160 B
              463165 | 1.366997700s | 40208 B
              463579 | 1.386869100s | 40240 B
              463993 | 1.357102800s | 40272 B
              464407 | 1.379181300s | 40304 B
              464821 | 1.387639800s | 40352 B
              465235 | 1.363463000s | 40384 B
              465649 | 1.394708300s | 40416 B
              466063 | 1.361811800s | 40448 B
              466477 | 1.427344600s | 40496 B
              466891 | 1.406284000s | 40528 B
              467305 | 1.361934100s | 40560 B
              467719 | 1.395847000s | 40592 B
              468133 | 1.392284500s | 40640 B
              468547 | 1.384787100s | 40672 B
              468961 | 1.414824000s | 40704 B
              469375 | 1.380122400s | 40736 B
              469789 | 1.421982500s | 40784 B
              470203 | 1.414918800s | 40816 B
              470617 | 1.420395300s | 40848 B
              471031 | 1.424883300s | 40880 B
              471445 | 1.432291500s | 40912 B
              471859 | 1.388082400s | 40960 B
              472273 | 1.454109700s | 40992 B
              472687 | 1.402443800s | 41024 B
              473101 | 1.428447700s | 41056 B
              473515 | 1.452087300s | 41104 B
              473929 | 1.445869700s | 41136 B
